video_id,id1,id2,question1,question2,answer1,answer2,sim,isEqual
9089,221419,221439,what is a woman performing about the safety features and website of their cars while showing the interior of a car?,who is performing a voiceover about the safety features and website of their cars while showing the interior of a car?,voiceover,woman,0.9560580253601074,0
9089,221422,221429,what is a person talking about something on?,what is a person talking about on car?,car,something,0.9337050914764404,0
9089,221422,221431,what is a person talking about something on?,who is talking about something on car?,car,person,0.9003496766090393,0
9089,221429,221431,what is a person talking about on car?,who is talking about something on car?,something,person,0.9421719908714294,0
9089,221433,221434,what is a person doing?,what is a woman doing?,talk,detail,0.9072683453559875,0
9089,221433,221435,what is a person doing?,what is a woman doing?,talk,perform,0.9072683453559875,0
9089,221433,221437,what is a person doing?,what is a person doing?,talk,explain,1.0000001192092896,0
9089,221434,221435,what is a woman doing?,what is a woman doing?,detail,perform,1.000000238418579,0
9089,221434,221437,what is a woman doing?,what is a person doing?,detail,explain,0.9072683453559875,0
9089,221434,221440,what is a woman doing?,what is lady doing?,detail,speak,0.9057594537734985,0
9089,221435,221437,what is a woman doing?,what is a person doing?,perform,explain,0.9072683453559875,0
9089,221435,221440,what is a woman doing?,what is lady doing?,perform,speak,0.9057594537734985,0
9090,221441,221464,what is small girl doing?,what is a little boy doing?,wear,show,0.9054079651832581,0
9090,221442,221464,what is a little boy showing?,what is a little boy doing?,mole,show,0.9167255163192749,0
9090,221448,221450,what is a person doing?,what is person doing?,explain,describe,1.0000001192092896,0
9090,221448,221463,what is a person doing?,what is a man doing?,explain,describe,0.9182429313659668,0
9090,221448,221466,what is a person doing?,what is a man doing?,explain,talk,0.9182429313659668,0
9090,221450,221463,what is person doing?,what is a man doing?,describe,describe,0.9182429313659668,1
9090,221450,221466,what is person doing?,what is a man doing?,describe,talk,0.9182429313659668,0
9090,221463,221466,what is a man doing?,what is a man doing?,describe,talk,1.000000238418579,0
9091,221477,221479,what is a man doing?,what is a person doing?,receive,explain,0.9182429313659668,0
9091,221477,221480,what is a man doing?,what is a sports man doing?,receive,hold,0.9083476066589355,0
9091,221477,221481,what is a man doing?,what is someone doing?,receive,receive,0.9145108461380005,1
9091,221477,221482,what is a man doing?,what is man doing?,receive,hold,1.000000238418579,0
9091,221479,221481,what is a person doing?,what is someone doing?,explain,receive,0.945542573928833,0
9091,221479,221482,what is a person doing?,what is man doing?,explain,hold,0.9182429313659668,0
9091,221479,221487,what is a person doing?,what is a sports person doing?,explain,receive,0.9148804545402527,0
9091,221480,221482,what is a sports man doing?,what is man doing?,hold,hold,0.9083476066589355,1
9091,221480,221487,what is a sports man doing?,what is a sports person doing?,hold,receive,0.939518928527832,0
9091,221481,221482,what is someone doing?,what is man doing?,receive,hold,0.9145108461380005,0
9092,221503,221507,what do the toys seem to be talking about?,what seem to be talking about food?,food,toy,0.9042574167251587,0
9092,221503,221514,what do the toys seem to be talking about?,what is the toys seem to be doing?,food,talk,0.9140394926071167,0
9092,221506,221512,who is a toy bulldozer driven by a toy animal talking to?,what is a toy bulldozer driven by a toy animal doing?,boy,talk,0.9433409571647644,0
9092,221510,221511,what is a man doing?,what is a man doing?,play,talk,1.000000238418579,0
9093,221519,221537,what is a man doing?,what is a person doing?,work,craft,0.9182429313659668,0
9093,221519,221540,what is a man doing?,what is a person doing?,work,loom,0.9182429313659668,0
9093,221519,221541,what is a man doing?,what is a person doing?,work,thread,0.9182429313659668,0
9093,221519,221542,what is a man doing?,what is guy doing?,work,put,0.9144121408462524,0
9093,221519,221543,what is a man doing?,what is a person doing?,work,show,0.9182429313659668,0
9093,221519,221544,what is a man doing?,what is a man doing?,work,twist,1.000000238418579,0
9093,221519,221545,what is a man doing?,what is a man doing?,work,use,1.000000238418579,0
9093,221537,221540,what is a person doing?,what is a person doing?,craft,loom,1.0000001192092896,0
9093,221537,221541,what is a person doing?,what is a person doing?,craft,thread,1.0000001192092896,0
9093,221537,221542,what is a person doing?,what is guy doing?,craft,put,0.9047377705574036,0
9093,221537,221543,what is a person doing?,what is a person doing?,craft,show,1.0000001192092896,0
9093,221537,221544,what is a person doing?,what is a man doing?,craft,twist,0.9182429313659668,0
9093,221537,221545,what is a person doing?,what is a man doing?,craft,use,0.9182429313659668,0
9093,221537,221546,what is a person doing?,what is a person is shown doing?,craft,create,0.922618567943573,0
9093,221538,221546,what is a person showing?,what is a person is shown doing?,art,create,0.9095653295516968,0
9093,221540,221541,what is a person doing?,what is a person doing?,loom,thread,1.0000001192092896,0
9093,221540,221542,what is a person doing?,what is guy doing?,loom,put,0.9047377705574036,0
9093,221540,221543,what is a person doing?,what is a person doing?,loom,show,1.0000001192092896,0
9093,221540,221544,what is a person doing?,what is a man doing?,loom,twist,0.9182429313659668,0
9093,221540,221545,what is a person doing?,what is a man doing?,loom,use,0.9182429313659668,0
9093,221540,221546,what is a person doing?,what is a person is shown doing?,loom,create,0.922618567943573,0
9093,221541,221542,what is a person doing?,what is guy doing?,thread,put,0.9047377705574036,0
9093,221541,221543,what is a person doing?,what is a person doing?,thread,show,1.0000001192092896,0
9093,221541,221544,what is a person doing?,what is a man doing?,thread,twist,0.9182429313659668,0
9093,221541,221545,what is a person doing?,what is a man doing?,thread,use,0.9182429313659668,0
9093,221541,221546,what is a person doing?,what is a person is shown doing?,thread,create,0.922618567943573,0
9093,221542,221543,what is guy doing?,what is a person doing?,put,show,0.9047377705574036,0
9093,221542,221544,what is guy doing?,what is a man doing?,put,twist,0.9144121408462524,0
9093,221542,221545,what is guy doing?,what is a man doing?,put,use,0.9144121408462524,0
9093,221543,221544,what is a person doing?,what is a man doing?,show,twist,0.9182429313659668,0
9093,221543,221545,what is a person doing?,what is a man doing?,show,use,0.9182429313659668,0
9093,221543,221546,what is a person doing?,what is a person is shown doing?,show,create,0.922618567943573,0
9093,221544,221545,what is a man doing?,what is a man doing?,twist,use,1.000000238418579,0
9094,221547,221560,who is playing his guitar?,who is singing while playing the guitar?,teenager,man,0.9020321369171143,0
9094,221549,221557,what does a teenage boy play?,what does a teenage boy sing for?,guitar,audience,0.9081622958183289,0
9094,221553,221573,what is a man singing?,what is a man singing and doing?,song,play,0.9517003893852234,0
9094,221561,221569,who is singing?,who is singing a song?,person,man,0.9048318862915039,0
9094,221562,221570,what is a man playing in a stage?,who is playing guitor in a stage?,guitor,man,0.9027254581451416,0
9094,221564,221568,who plays guitar in front of an audience?,who plays guitar to an audience?,man,man,0.9428920149803162,1
9094,221572,221575,what is a boy doing?,what is boy doing?,perform,play,1.0,0
9095,221583,221588,what is a girl doing?,what is a boy doing?,confront,wear,0.9610623121261597,0
9095,221584,221589,what is boys doing?,what is kids doing?,play,play,0.9164491295814514,1
9095,221585,221587,what are children doing?,what are kids doing?,dres,wear,0.9508749842643738,0
9095,221585,221590,what are children doing?,what are the kids doing?,dres,wear,0.9451845288276672,0
9095,221585,221592,what are children doing?,what are two children doing?,dres,fight,0.9575709104537964,0
9095,221587,221589,what are kids doing?,what is kids doing?,wear,play,0.9416138529777527,0
9095,221587,221590,what are kids doing?,what are the kids doing?,wear,wear,0.9871125221252441,1
9095,221587,221592,what are kids doing?,what are two children doing?,wear,fight,0.9049890041351318,0
9095,221587,221593,what are kids doing?,what is small kids doing?,wear,try,0.9005751013755798,0
9095,221589,221590,what is kids doing?,what are the kids doing?,play,wear,0.9368049502372742,0
9095,221589,221593,what is kids doing?,what is small kids doing?,play,try,0.9477491974830627,0
9095,221590,221592,what are the kids doing?,what are two children doing?,wear,fight,0.910910427570343,0
9095,221590,221593,what are the kids doing?,what is small kids doing?,wear,try,0.9052402973175049,0
9096,221605,221609,what are pirates doing?,what is there are pirates doing?,fight,fight,0.9443784356117249,1
9097,221619,221622,what is a man looking in?,what is a man looking at him in?,mirror,mirror,0.9426580667495728,1
9097,221623,221630,what is a man doing his hair in?,who is doing his hair in the mirror?,mirror,man,0.9018629193305969,0
9097,221624,221629,who is looking in the mirror?,who is looking at him in a mirror?,man,man,0.934499979019165,1
9097,221626,221631,who does a man leave is fixing his hair?,who leaves a man is fixing his hair?,man,man,0.9429599046707153,1
9097,221628,221632,who does a man leave is getting dressed in front of a mirror then?,who leaves a man is getting dressed in front of a mirror then?,man,man,0.9633216857910156,1
9097,221635,221638,what is a boy doing?,what is a man doing?,comb,look,0.9252743721008301,0
9097,221635,221639,what is a boy doing?,what is a man doing?,comb,stand,0.9252743721008301,0
9097,221635,221640,what is a boy doing?,what is a man doing?,comb,fix,0.9252743721008301,0
9097,221635,221642,what is a boy doing?,what is a man doing?,comb,groom,0.9252743721008301,0
9097,221636,221638,what is a person doing?,what is a man doing?,hide,look,0.9182429313659668,0
9097,221636,221639,what is a person doing?,what is a man doing?,hide,stand,0.9182429313659668,0
9097,221636,221640,what is a person doing?,what is a man doing?,hide,fix,0.9182429313659668,0
9097,221636,221641,what is a person doing?,what is a guy doing?,hide,wave,0.9047377705574036,0
9097,221636,221642,what is a person doing?,what is a man doing?,hide,groom,0.9182429313659668,0
9097,221638,221639,what is a man doing?,what is a man doing?,look,stand,1.000000238418579,0
9097,221638,221640,what is a man doing?,what is a man doing?,look,fix,1.000000238418579,0
9097,221638,221641,what is a man doing?,what is a guy doing?,look,wave,0.9144121408462524,0
9097,221638,221642,what is a man doing?,what is a man doing?,look,groom,1.000000238418579,0
9097,221639,221640,what is a man doing?,what is a man doing?,stand,fix,1.000000238418579,0
9097,221639,221641,what is a man doing?,what is a guy doing?,stand,wave,0.9144121408462524,0
9097,221639,221642,what is a man doing?,what is a man doing?,stand,groom,1.000000238418579,0
9097,221640,221641,what is a man doing?,what is a guy doing?,fix,wave,0.9144121408462524,0
